2.815496582031250000e+03,1.402308227539062500e+03,1.240381240844726562e+02,9.201703643798828125e+01,6.661999821662902832e-01,1.102650000000000000e+04
2.685504882812500000e+03,1.400995239257812500e+03,1.242154083251953125e+02,9.116884613037109375e+01,5.509039759635925293e-01,1.100300000000000000e+04
2.555500000000000000e+03,1.399508300781250000e+03,1.244660339355468750e+02,9.105402374267578125e+01,9.548413157463073730e-01,1.099150000000000000e+04
2.425863769531250000e+03,1.398998657226562500e+03,1.234381561279296875e+02,9.122768402099609375e+01,5.787255764007568359e-01,1.095950000000000000e+04
2.295951416015625000e+03,1.397004150390625000e+03,1.233789978027343750e+02,9.107671356201171875e+01,5.115558505058288574e-01,1.092800000000000000e+04
2.165995361328125000e+03,1.395999877929687500e+03,1.233031768798828125e+02,9.102231597900390625e+01,4.896955788135528564e-01,1.093500000000000000e+04
2.036014038085937500e+03,1.394800170898437500e+03,1.230503234863281250e+02,9.102900695800781250e+01,6.740369200706481934e-01,1.086600000000000000e+04
1.906505615234375000e+03,1.393500000000000000e+03,1.221383438110351562e+02,9.035384368896484375e+01,6.437457203865051270e-01,1.082200000000000000e+04
1.777388916015625000e+03,1.392203613281250000e+03,1.222441482543945312e+02,9.104158782958984375e+01,6.902772188186645508e-01,1.077800000000000000e+04
1.647820678710937500e+03,1.391205200195312500e+03,1.214178009033203125e+02,9.101762390136718750e+01,6.986943483352661133e-01,1.072950000000000000e+04
3.336284912109375000e+03,1.310413208007812500e+03,1.240661010742187500e+02,9.133731079101562500e+01,9.548412561416625977e-01,1.108650000000000000e+04
3.076508544921875000e+03,1.307508544921875000e+03,1.244827117919921875e+02,9.105402374267578125e+01,9.548412561416625977e-01,1.107050000000000000e+04
2.946495361328125000e+03,1.306000000000000000e+03,1.242303237915039062e+02,9.115631866455078125e+01,5.405101776123046875e-01,1.100550000000000000e+04
2.816494384765625000e+03,1.304994262695312500e+03,1.240595855712890625e+02,9.136501312255859375e+01,6.437457203865051270e-01,1.101000000000000000e+04
2.686505126953125000e+03,1.303000122070312500e+03,1.241404800415039062e+02,9.126862335205078125e+01,6.030912399291992188e-01,1.099350000000000000e+04
2.556632324218750000e+03,1.302001098632812500e+03,1.240296554565429688e+02,9.103086090087890625e+01,4.896955788135528564e-01,1.094750000000000000e+04
2.426635498046875000e+03,1.301001098632812500e+03,1.240124893188476562e+02,9.103909301757812500e+01,4.855458140373229980e-01,1.095350000000000000e+04
2.296991699218750000e+03,1.299508300781250000e+03,1.234495162963867188e+02,9.103736114501953125e+01,9.548412561416625977e-01,1.091600000000000000e+04
2.167003662109375000e+03,1.298202636718750000e+03,1.230507965087890625e+02,9.101736450195312500e+01,6.820604205131530762e-01,1.087550000000000000e+04
2.037381591796875000e+03,1.297218139648437500e+03,1.223201751708984375e+02,9.102981567382812500e+01,6.986944079399108887e-01,1.082650000000000000e+04
1.908000122070312500e+03,1.296004272460937500e+03,1.232885131835937500e+02,9.102246856689453125e+01,4.939168989658355713e-01,1.080400000000000000e+04
1.778482177734375000e+03,1.294505615234375000e+03,1.220974349975585938e+02,9.040551757812500000e+01,6.740369200706481934e-01,1.077650000000000000e+04
1.649344604492187500e+03,1.293613037109375000e+03,1.220470809936523438e+02,9.101999664306640625e+01,8.814040422439575195e-01,1.073700000000000000e+04
3.207478515625000000e+03,1.211325195312500000e+03,1.240730056762695312e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.106000000000000000e+04
3.077480712890625000e+03,1.209695190429687500e+03,1.240492782592773438e+02,9.201691436767578125e+01,6.585431694984436035e-01,1.105100000000000000e+04
2.947482910156250000e+03,1.208508178710937500e+03,1.244782104492187500e+02,9.107116699218750000e+01,9.628636240959167480e-01,1.101850000000000000e+04
